,label,tweet,tokenize_text,stop removal text,stemmed_text
28,Negatif,bagaimana orang tidak nilai dari jilbabsyaringak nya kadang gemas sama orang yang dikelas diam baik eh di grup wa bisanya dia nyeletuk mengarah ke sosial harasment,"['bagaimana', 'orang', 'tidak', 'nilai', 'dari', 'jilbabsyaringak', 'nya', 'kadang', 'gemas', 'sama', 'orang', 'yang', 'dikelas', 'diam', 'baik', 'eh', 'di', 'grup', 'wa', 'bisanya', 'dia', 'nyeletuk', 'mengarah', 'ke', 'sosial', 'harasment']","['bagaimana', 'orang', 'nilai', 'jilbabsyaringak', 'nya', 'kadang', 'gemas', 'sama', 'orang', 'dikelas', 'diam', 'baik', 'eh', 'grup', 'wa', 'bisanya', 'nyeletuk', 'mengarah', 'sosial', 'harasment']",bagaimana orang nilai jilbabsyaringak nya kadang gemas sama orang kelas diam baik eh grup wa bisa nyeletuk arah sosial harasment
29,Negatif,hari ini jadwal presentasi program kerja di lpm karena ada praktikum jadinya pak ketua di temani sekretaris tapi selaku penangung jawab ada di sekretaris jadi deg deg an ini bismilah pak ketua by the way ingin unggah foto pak ketua tapi jangan dulu ya,"['hari', 'ini', 'jadwal', 'presentasi', 'program', 'kerja', 'di', 'lpm', 'karena', 'ada', 'praktikum', 'jadinya', 'pak', 'ketua', 'di', 'temani', 'sekretaris', 'tapi', 'selaku', 'penangung', 'jawab', 'ada', 'di', 'sekretaris', 'jadi', 'deg', 'deg', 'an', 'ini', 'bismilah', 'pak', 'ketua', 'by', 'the', 'way', 'ingin', 'unggah', 'foto', 'pak', 'ketua', 'tapi', 'jangan', 'dulu', 'ya']","['hari', 'jadwal', 'presentasi', 'program', 'kerja', 'lpm', 'praktikum', 'jadinya', 'pak', 'ketua', 'temani', 'sekretaris', 'selaku', 'penangung', 'jawab', 'ada', 'di', 'sekretaris', 'jadi', 'deg', 'deg', 'an', 'bismilah', 'pak', 'ketua', 'by', 'the', 'way', 'unggah', 'foto', 'pak', 'ketua', 'jangan', 'dulu']",hari jadwal presentasi program kerja lpm praktikum jadi pak ketua teman sekretaris selaku penangung jawab ada di sekretaris jadi deg deg an bismilah pak ketua by the way unggah foto pak ketua jangan dulu
30,Negatif,foto saya di instagram masih ada cuma lupa pasword instanya jadi tidak bisa di buka ini pasti salah pemerintah dan instagram kenapa sampai pakai pasword segala itu sampai lupa kan gue begoloe,"['foto', 'saya', 'di', 'instagram', 'masih', 'ada', 'cuma', 'lupa', 'pasword', 'instanya', 'jadi', 'tidak', 'bisa', 'di', 'buka', 'ini', 'pasti', 'salah', 'pemerintah', 'dan', 'instagram', 'kenapa', 'sampai', 'pakai', 'pasword', 'segala', 'itu', 'sampai', 'lupa', 'kan', 'gue', 'begoloe']","['foto', 'instagram', 'ada', 'cuma', 'lupa', 'pasword', 'instanya', 'jadi', 'bisa', 'di', 'buka', 'pasti', 'salah', 'pemerintah', 'instagram', 'sampai', 'pakai', 'pasword', 'segala', 'sampai', 'lupa', 'kan', 'gue', 'begoloe']",foto instagram ada cuma lupa pasword instanya jadi bisa di buka pasti salah perintah instagram sampai pakai pasword segala sampai lupa kan gue begoloe
31,Negatif,drama kemarin sore seharian puasa terus pas lagi mandi kaget bcz kedatangan tamu tak diundang pas banget woi pas lagi azan maghrib terus jadi galau dong seharian itu diangap sah puasa apa engak,"['drama', 'kemarin', 'sore', 'seharian', 'puasa', 'terus', 'pas', 'lagi', 'mandi', 'kaget', 'bcz', 'kedatangan', 'tamu', 'tak', 'diundang', 'pas', 'banget', 'woi', 'pas', 'lagi', 'azan', 'maghrib', 'terus', 'jadi', 'galau', 'dong', 'seharian', 'itu', 'diangap', 'sah', 'puasa', 'apa', 'engak']","['drama', 'kemarin', 'sore', 'seharian', 'puasa', 'terus', 'pas', 'mandi', 'kaget', 'bcz', 'kedatangan', 'tamu', 'tak', 'diundang', 'pas', 'banget', 'woi', 'pas', 'azan', 'maghrib', 'terus', 'jadi', 'galau', 'dong', 'seharian', 'diangap', 'sah', 'puasa', 'apa', 'engak']",drama kemarin sore hari puasa terus pas mandi kaget bcz datang tamu tak undang pas banget woi pas azan maghrib terus jadi galau dong hari diangap sah puasa apa engak
32,Negatif,sunguh mencintaimu berat sekali berpisah denganmu apalagi hadiahperasan nama pengguna selalu bikin bawa perasaan tetapi sukses melupakan lapar uniform resource locator,"['sunguh', 'mencintaimu', 'berat', 'sekali', 'berpisah', 'denganmu', 'apalagi', 'hadiahperasan', 'nama', 'pengguna', 'selalu', 'bikin', 'bawa', 'perasaan', 'tetapi', 'sukses', 'melupakan', 'lapar', 'uniform', 'resource', 'locator']","['sunguh', 'mencintaimu', 'berat', 'sekali', 'berpisah', 'denganmu', 'hadiahperasan', 'nama', 'pengguna', 'selalu', 'bikin', 'bawa', 'perasaan', 'sukses', 'melupakan', 'lapar', 'uniform', 'resource', 'locator']",sunguh cinta berat sekali pisah dengan hadiahperasan nama guna selalu bikin bawa asa sukses lupa lapar uniform resource locator
33,Negatif,pas sudah dikirim kembali sih kurir telepon mengeluh dan malas gerak buat mengantar ke alamat yang benar malah meminta ketemuan di titik yang dia tau itupun dia tidak mau susah no putar balik harus searah sama arah kendaran dia jalan,"['pas', 'sudah', 'dikirim', 'kembali', 'sih', 'kurir', 'telepon', 'mengeluh', 'dan', 'malas', 'gerak', 'buat', 'mengantar', 'ke', 'alamat', 'yang', 'benar', 'malah', 'meminta', 'ketemuan', 'di', 'titik', 'yang', 'dia', 'tau', 'itupun', 'dia', 'tidak', 'mau', 'susah', 'no', 'putar', 'balik', 'harus', 'searah', 'sama', 'arah', 'kendaran', 'dia', 'jalan']","['pas', 'dikirim', 'sih', 'kurir', 'telepon', 'mengeluh', 'malas', 'gerak', 'buat', 'mengantar', 'alamat', 'benar', 'malah', 'meminta', 'ketemuan', 'titik', 'tau', 'itupun', 'tidak', 'mau', 'susah', 'no', 'putar', 'balik', 'searah', 'sama', 'arah', 'kendaran', 'dia', 'jalan']",pas kirim sih kurir telepon keluh malas gerak buat antar alamat benar malah minta ketemu titik tau itu tidak mau susah no putar balik arah sama arah kendaran dia jalan
34,Positif,pada akhirnya kita akan melewati semua ini semua yang dulu kita bayangkan betapa sulitnya kita lalui juga di akhir kita hanya bisa belajar belajar dan belajar memetik semua hikmah yang bisa kita petik mempersiapkan untuk ke depan,"['pada', 'akhirnya', 'kita', 'akan', 'melewati', 'semua', 'ini', 'semua', 'yang', 'dulu', 'kita', 'bayangkan', 'betapa', 'sulitnya', 'kita', 'lalui', 'juga', 'di', 'akhir', 'kita', 'hanya', 'bisa', 'belajar', 'belajar', 'dan', 'belajar', 'memetik', 'semua', 'hikmah', 'yang', 'bisa', 'kita', 'petik', 'mempersiapkan', 'untuk', 'ke', 'depan']","['akhirnya', 'akan', 'melewati', 'semua', 'semua', 'dulu', 'bayangkan', 'betapa', 'sulitnya', 'lalui', 'di', 'akhir', 'hanya', 'belajar', 'belajar', 'belajar', 'memetik', 'semua', 'hikmah', 'bisa', 'petik', 'mempersiapkan', 'ke', 'depan']",akhir akan lewat semua semua dulu bayang betapa sulit lalu di akhir hanya ajar ajar ajar petik semua hikmah bisa petik siap ke depan
35,Positif,kenapa pasangan seringkali dibaratkan sebagai rumah karena rasa nyaman bersamanya senyaman berada di rumah kamu bisa jadi apa saja kamu selalu pulang menujunya,"['kenapa', 'pasangan', 'seringkali', 'dibaratkan', 'sebagai', 'rumah', 'karena', 'rasa', 'nyaman', 'bersamanya', 'senyaman', 'berada', 'di', 'rumah', 'kamu', 'bisa', 'jadi', 'apa', 'saja', 'kamu', 'selalu', 'pulang', 'menujunya']","['pasangan', 'seringkali', 'dibaratkan', 'rumah', 'rasa', 'nyaman', 'bersamanya', 'senyaman', 'berada', 'rumah', 'kamu', 'jadi', 'apa', 'kamu', 'selalu', 'pulang', 'menujunya']",pasang seringkali barat rumah rasa nyaman sama nyaman ada rumah kamu jadi apa kamu selalu pulang tuju
36,Negatif,ya tau kalau rasa sakit hati memamg sulit tapi ada kala nya sat di jenjang rumah tanga jangan lah di publikan situasi sat ini media itu jahat engak menyelesaikan masalah dengan terlontarnya kata demi kata,"['ya', 'tau', 'kalau', 'rasa', 'sakit', 'hati', 'memamg', 'sulit', 'tapi', 'ada', 'kala', 'nya', 'sat', 'di', 'jenjang', 'rumah', 'tanga', 'jangan', 'lah', 'di', 'publikan', 'situasi', 'sat', 'ini', 'media', 'itu', 'jahat', 'engak', 'menyelesaikan', 'masalah', 'dengan', 'terlontarnya', 'kata', 'demi', 'kata']","['tau', 'kalau', 'rasa', 'sakit', 'hati', 'memamg', 'sulit', 'ada', 'kala', 'nya', 'sat', 'jenjang', 'rumah', 'tanga', 'jangan', 'lah', 'publikan', 'situasi', 'sat', 'media', 'jahat', 'engak', 'menyelesaikan', 'masalah', 'terlontarnya', 'kata', 'kata']",tau kalau rasa sakit hati memamg sulit ada kala nya sat jenjang rumah tanga jangan lah publik situasi sat media jahat engak selesai masalah lontar kata kata
37,Positif,ponakan kelas sekolah dasar lagi suka menonton video tutorial masak craft youtube gue kelas sekolah dasar sudah baca novel marga t amp mira gue pinjam punya sepupu,"['ponakan', 'kelas', 'sekolah', 'dasar', 'lagi', 'suka', 'menonton', 'video', 'tutorial', 'masak', 'craft', 'youtube', 'gue', 'kelas', 'sekolah', 'dasar', 'sudah', 'baca', 'novel', 'marga', 't', 'amp', 'mira', 'gue', 'pinjam', 'punya', 'sepupu']","['ponakan', 'kelas', 'sekolah', 'dasar', 'suka', 'menonton', 'video', 'tutorial', 'masak', 'craft', 'youtube', 'gue', 'kelas', 'sekolah', 'dasar', 'baca', 'novel', 'marga', 't', 'amp', 'mira', 'gue', 'pinjam', 'punya', 'sepupu']",ponakan kelas sekolah dasar suka tonton video tutorial masak craft youtube gue kelas sekolah dasar baca novel marga t amp mira gue pinjam punya sepupu
38,Positif,berapa tahun kemudian kesejahteran keluarga emak emak ini terus meningkat sampailah suaminya itu dapat pangkat yang tingi kurang paham juga tentang pangkatan di tentara nasional indonesia pokoknya sudah hidup bekecukupan,"['berapa', 'tahun', 'kemudian', 'kesejahteran', 'keluarga', 'emak', 'emak', 'ini', 'terus', 'meningkat', 'sampailah', 'suaminya', 'itu', 'dapat', 'pangkat', 'yang', 'tingi', 'kurang', 'paham', 'juga', 'tentang', 'pangkatan', 'di', 'tentara', 'nasional', 'indonesia', 'pokoknya', 'sudah', 'hidup', 'bekecukupan']","['berapa', 'tahun', 'kemudian', 'kesejahteran', 'keluarga', 'emak', 'emak', 'terus', 'meningkat', 'sampailah', 'suaminya', 'dapat', 'pangkat', 'tingi', 'kurang', 'paham', 'tentang', 'pangkatan', 'tentara', 'nasional', 'indonesia', 'pokoknya', 'hidup', 'bekecukupan']",berapa tahun kemudian kesejahteran keluarga emak emak terus tingkat sampai suami dapat pangkat tingi kurang paham tentang pangkat tentara nasional indonesia pokok hidup bekecukupan
39,Negatif,bukan tidak mendukung atau mendoakan cuma menyikapi apa yang sudah itu pilihanmu dan berupayalah mempertahankanya di sini aku dari jauh seharusnya bahagia tapi melihatmu sedih kebahagianku pudar seperti sat kala itu menerima undangan pernikahanmu,"['bukan', 'tidak', 'mendukung', 'atau', 'mendoakan', 'cuma', 'menyikapi', 'apa', 'yang', 'sudah', 'itu', 'pilihanmu', 'dan', 'berupayalah', 'mempertahankanya', 'di', 'sini', 'aku', 'dari', 'jauh', 'seharusnya', 'bahagia', 'tapi', 'melihatmu', 'sedih', 'kebahagianku', 'pudar', 'seperti', 'sat', 'kala', 'itu', 'menerima', 'undangan', 'pernikahanmu']","['bukan', 'mendukung', 'mendoakan', 'cuma', 'menyikapi', 'apa', 'sudah', 'pilihanmu', 'berupayalah', 'mempertahankanya', 'sini', 'aku', 'jauh', 'bahagia', 'melihatmu', 'sedih', 'kebahagianku', 'pudar', 'sat', 'kala', 'menerima', 'undangan', 'pernikahanmu']",bukan dukung doa cuma sikap apa sudah pilih upaya mempertahankanya sini aku jauh bahagia lihat sedih kebahagianku pudar sat kala terima undang nikah
40,Positif,jnejnt selama saya pakai entah kirim paketbeli olshop jastip dari luar kota sampai beda pulau maksimal hari sampai mau itu dia pakai mobil susah cari alamat bingung tidak bisa masuk kompleksgang meski malam sekalipun dibela jalan ke rumah sampai paketan terkirim dengan baik,"['jnejnt', 'selama', 'saya', 'pakai', 'entah', 'kirim', 'paketbeli', 'olshop', 'jastip', 'dari', 'luar', 'kota', 'sampai', 'beda', 'pulau', 'maksimal', 'hari', 'sampai', 'mau', 'itu', 'dia', 'pakai', 'mobil', 'susah', 'cari', 'alamat', 'bingung', 'tidak', 'bisa', 'masuk', 'kompleksgang', 'meski', 'malam', 'sekalipun', 'dibela', 'jalan', 'ke', 'rumah', 'sampai', 'paketan', 'terkirim', 'dengan', 'baik']","['jnejnt', 'selama', 'pakai', 'entah', 'kirim', 'paketbeli', 'olshop', 'jastip', 'luar', 'kota', 'beda', 'pulau', 'maksimal', 'hari', 'mau', 'dia', 'pakai', 'mobil', 'susah', 'cari', 'alamat', 'bingung', 'bisa', 'masuk', 'kompleksgang', 'meski', 'malam', 'sekalipun', 'dibela', 'jalan', 'rumah', 'paketan', 'terkirim', 'baik']",jnejnt lama pakai entah kirim paketbeli olshop jastip luar kota beda pulau maksimal hari mau dia pakai mobil susah cari alamat bingung bisa masuk kompleksgang meski malam sekalipun bela jalan rumah paket kirim baik
41,Negatif,gemas banget sama orang yang masih mengangap wajar pelecehan sexual secara verbal mau verbal atau fisik atau apapun itu tetap tidak dibenarkan,"['gemas', 'banget', 'sama', 'orang', 'yang', 'masih', 'mengangap', 'wajar', 'pelecehan', 'sexual', 'secara', 'verbal', 'mau', 'verbal', 'atau', 'fisik', 'atau', 'apapun', 'itu', 'tetap', 'tidak', 'dibenarkan']","['gemas', 'banget', 'sama', 'orang', 'masih', 'mengangap', 'wajar', 'pelecehan', 'sexual', 'verbal', 'mau', 'verbal', 'fisik', 'apapun', 'tetap', 'dibenarkan']",gemas banget sama orang masih mengangap wajar leceh sexual verbal mau verbal fisik apa tetap benar
42,Negatif,apa hukumnya bermain musik stad jelas harom hukumnya berdosa kita memainkanya begitulah kirakira percakapan yang terjadi antara penanya dan seorang ustad di sebuah acara televisi yang intronya pakai musik,"['apa', 'hukumnya', 'bermain', 'musik', 'stad', 'jelas', 'harom', 'hukumnya', 'berdosa', 'kita', 'memainkanya', 'begitulah', 'kirakira', 'percakapan', 'yang', 'terjadi', 'antara', 'penanya', 'dan', 'seorang', 'ustad', 'di', 'sebuah', 'acara', 'televisi', 'yang', 'intronya', 'pakai', 'musik']","['apa', 'hukumnya', 'bermain', 'musik', 'stad', 'jelas', 'harom', 'hukumnya', 'berdosa', 'memainkanya', 'begitulah', 'kirakira', 'percakapan', 'terjadi', 'penanya', 'seorang', 'ustad', 'sebuah', 'acara', 'televisi', 'intronya', 'pakai', 'musik']",apa hukum main musik stad jelas harom hukum dosa memainkanya begitu kirakira cakap jadi pena orang ustad buah acara televisi intro pakai musik
43,Negatif,apa hebatnya mardani menurut saya oeang ini cuma besar mulut saja faktanya sampai sat ini belum menyebutkan calon presiden lagi pula kalau koalisinya hanya partai keadilan sejahtera dan gerindra tidak mungkin lah yaow,"['apa', 'hebatnya', 'mardani', 'menurut', 'saya', 'oeang', 'ini', 'cuma', 'besar', 'mulut', 'saja', 'faktanya', 'sampai', 'sat', 'ini', 'belum', 'menyebutkan', 'calon', 'presiden', 'lagi', 'pula', 'kalau', 'koalisinya', 'hanya', 'partai', 'keadilan', 'sejahtera', 'dan', 'gerindra', 'tidak', 'mungkin', 'lah', 'yaow']","['apa', 'hebatnya', 'mardani', 'saya', 'oeang', 'cuma', 'besar', 'mulut', 'faktanya', 'sat', 'belum', 'menyebutkan', 'calon', 'presiden', 'pula', 'kalau', 'koalisinya', 'partai', 'keadilan', 'sejahtera', 'gerindra', 'mungkin', 'lah', 'yaow']",apa hebat mardani saya oeang cuma besar mulut fakta sat belum sebut calon presiden pula kalau koalisi partai adil sejahtera gerindra mungkin lah yaow
44,Negatif,oh iya ibu nya melahirkan anak ke yaitu cewek tetapi tidak tahu tahun berapa nya lanjut yang tadi baru saja setahun di kasih kenikmatan datang lagi ujian buat sih emak emak kali ini mungkin berat dia di tinggal suaminya meningal seketika ibu itu jadi singel parent,"['oh', 'iya', 'ibu', 'nya', 'melahirkan', 'anak', 'ke', 'yaitu', 'cewek', 'tetapi', 'tidak', 'tahu', 'tahun', 'berapa', 'nya', 'lanjut', 'yang', 'tadi', 'baru', 'saja', 'setahun', 'di', 'kasih', 'kenikmatan', 'datang', 'lagi', 'ujian', 'buat', 'sih', 'emak', 'emak', 'kali', 'ini', 'mungkin', 'berat', 'dia', 'di', 'tinggal', 'suaminya', 'meningal', 'seketika', 'ibu', 'itu', 'jadi', 'singel', 'parent']","['iya', 'ibu', 'nya', 'melahirkan', 'anak', 'yaitu', 'cewek', 'tidak', 'tahu', 'tahun', 'berapa', 'nya', 'lanjut', 'tadi', 'baru', 'setahun', 'kasih', 'kenikmatan', 'datang', 'ujian', 'buat', 'sih', 'emak', 'emak', 'kali', 'mungkin', 'berat', 'di', 'tinggal', 'suaminya', 'meningal', 'seketika', 'ibu', 'jadi', 'singel', 'parent']",iya ibu nya lahir anak yaitu cewek tidak tahu tahun berapa nya lanjut tadi baru tahun kasih nikmat datang uji buat sih emak emak kali mungkin berat di tinggal suami meningal ketika ibu jadi singel parent
45,Positif,z suka twitter soalny perempuan ji semua temanku di sini biar mengomel sampai tablengker ndada bahayanya bahas monsteration juga bebas bahas tidak puasa juga bebas di wa mau pembaruan status streskan monsteration kita harus pi dulu blok semua cowok baru mengupdate,"['z', 'suka', 'twitter', 'soalny', 'perempuan', 'ji', 'semua', 'temanku', 'di', 'sini', 'biar', 'mengomel', 'sampai', 'tablengker', 'ndada', 'bahayanya', 'bahas', 'monsteration', 'juga', 'bebas', 'bahas', 'tidak', 'puasa', 'juga', 'bebas', 'di', 'wa', 'mau', 'pembaruan', 'status', 'streskan', 'monsteration', 'kita', 'harus', 'pi', 'dulu', 'blok', 'semua', 'cowok', 'baru', 'mengupdate']","['z', 'suka', 'twitter', 'soalny', 'perempuan', 'ji', 'semua', 'temanku', 'sini', 'biar', 'mengomel', 'tablengker', 'ndada', 'bahayanya', 'bahas', 'monsteration', 'bebas', 'bahas', 'puasa', 'bebas', 'wa', 'mau', 'pembaruan', 'status', 'streskan', 'monsteration', 'harus', 'pi', 'dulu', 'blok', 'semua', 'cowok', 'baru', 'mengupdate']",z suka twitter soalny perempuan ji semua teman sini biar omel tablengker ndada bahaya bahas monsteration bebas bahas puasa bebas wa mau baru status stres monsteration harus pi dulu blok semua cowok baru mengupdate
46,Negatif,tidak mengerti lagi sama ciwiciwi yang nyinyir via valen ini dia itu korban lah sesusah itukah untuk saling suport satu sama lain gurlz,"['tidak', 'mengerti', 'lagi', 'sama', 'ciwiciwi', 'yang', 'nyinyir', 'via', 'valen', 'ini', 'dia', 'itu', 'korban', 'lah', 'sesusah', 'itukah', 'untuk', 'saling', 'suport', 'satu', 'sama', 'lain', 'gurlz']","['mengerti', 'sama', 'ciwiciwi', 'nyinyir', 'via', 'valen', 'dia', 'korban', 'lah', 'sesusah', 'itukah', 'saling', 'suport', 'satu', 'sama', 'gurlz']",erti sama ciwiciwi nyinyir via valen dia korban lah susah itu saling suport satu sama gurlz
47,Negatif,hari ini libur rencananya mau menonton jurasic world tapi sepertinya tidak jadi deh mengingat kondisi yang tidak fit banget ini kesal rusak rencana sebelanga kesal aku itu,"['hari', 'ini', 'libur', 'rencananya', 'mau', 'menonton', 'jurasic', 'world', 'tapi', 'sepertinya', 'tidak', 'jadi', 'deh', 'mengingat', 'kondisi', 'yang', 'tidak', 'fit', 'banget', 'ini', 'kesal', 'rusak', 'rencana', 'sebelanga', 'kesal', 'aku', 'itu']","['hari', 'libur', 'rencananya', 'mau', 'menonton', 'jurasic', 'world', 'sepertinya', 'jadi', 'deh', 'mengingat', 'kondisi', 'tidak', 'fit', 'banget', 'kesal', 'rusak', 'rencana', 'sebelanga', 'kesal', 'aku']",hari libur rencana mau tonton jurasic world seperti jadi deh ingat kondisi tidak fit banget kesal rusak rencana belanga kesal aku
48,Negatif,nah ini yang nungu anak anteng dengan kesabaran seluas samudra terus bapaknya datang bikin anak menangis hem kuingin marah melampiaskan,"['nah', 'ini', 'yang', 'nungu', 'anak', 'anteng', 'dengan', 'kesabaran', 'seluas', 'samudra', 'terus', 'bapaknya', 'datang', 'bikin', 'anak', 'menangis', 'hem', 'kuingin', 'marah', 'melampiaskan']","['nah', 'yang', 'nungu', 'anak', 'anteng', 'kesabaran', 'seluas', 'samudra', 'terus', 'bapaknya', 'datang', 'bikin', 'anak', 'menangis', 'hem', 'kuingin', 'marah', 'melampiaskan']",nah yang nungu anak anteng sabar luas samudra terus bapak datang bikin anak menang hem ingin marah lampias
49,Positif,ku rindu bisik mu di telingaku seraya kamu berkata semoga kelak kamu menjadi anak yang berguna bagi banyak orang dan semoga kamu selalu menyayangi kami orang tua mu,"['ku', 'rindu', 'bisik', 'mu', 'di', 'telingaku', 'seraya', 'kamu', 'berkata', 'semoga', 'kelak', 'kamu', 'menjadi', 'anak', 'yang', 'berguna', 'bagi', 'banyak', 'orang', 'dan', 'semoga', 'kamu', 'selalu', 'menyayangi', 'kami', 'orang', 'tua', 'mu']","['ku', 'rindu', 'bisik', 'mu', 'telingaku', 'kamu', 'berkata', 'semoga', 'kelak', 'kamu', 'menjadi', 'anak', 'berguna', 'banyak', 'orang', 'semoga', 'kamu', 'selalu', 'menyayangi', 'orang', 'tua', 'mu']",ku rindu bisik mu telinga kamu kata moga kelak kamu jadi anak guna banyak orang moga kamu selalu sayang orang tua mu
